2026-05-10 15:48:19.141983,Happy,92.68%
2026-05-10 15:48:19.354395,Happy,95.46%
2026-05-10 15:48:19.563788,Happy,94.72%
2026-05-10 15:48:19.791986,Happy,93.51%
2026-05-10 15:48:20.034940,Happy,94.51%
2026-05-10 15:48:20.240521,Happy,93.08%
2026-05-10 15:48:20.546937,Happy,92.38%
2026-05-10 15:48:21.037880,Happy,94.25%
2026-05-10 15:48:21.244210,Happy,93.54%
2026-05-10 15:48:21.458211,Happy,79.59%
2026-05-10 15:48:21.678379,Happy,49.28%
2026-05-10 15:48:21.909580,Neutral,75.62%
2026-05-10 15:48:22.154869,Neutral,78.75%
2026-05-10 15:48:22.396446,Neutral,77.85%
2026-05-10 15:48:22.582482,Neutral,72.45%
2026-05-10 15:48:22.809330,Neutral,81.08%
2026-05-10 15:48:23.059315,Neutral,79.59%
2026-05-10 15:48:23.258277,Neutral,74.39%
2026-05-10 15:48:23.507804,Neutral,77.88%
2026-05-10 15:48:23.748301,Neutral,81.67%
2026-05-10 15:48:24.383778,Neutral,74.90%
2026-05-10 15:48:24.594239,Neutral,75.40%
2026-05-10 15:48:24.782999,Neutral,75.33%
2026-05-10 15:48:24.997618,Neutral,73.64%
2026-05-10 15:48:25.297493,Neutral,76.48%
2026-05-10 15:48:25.515337,Neutral,75.17%
2026-05-10 15:48:25.734289,Neutral,80.38%
2026-05-10 15:48:26.003063,Neutral,75.05%
2026-05-10 15:48:26.229558,Neutral,80.25%
2026-05-10 15:48:26.482179,Neutral,77.55%
2026-05-10 15:48:26.736985,Neutral,71.43%
2026-05-10 15:48:26.953534,Neutral,53.25%
2026-05-10 15:48:27.163959,Neutral,53.99%
2026-05-10 15:48:27.379307,Neutral,54.31%
2026-05-10 15:48:27.583535,Neutral,57.23%
2026-05-10 15:48:27.829595,Neutral,57.87%
2026-05-10 15:48:28.122360,Neutral,61.04%
2026-05-10 15:48:28.348087,Neutral,63.59%
2026-05-10 15:48:28.563689,Neutral,59.05%
2026-05-10 15:48:28.763327,Neutral,60.75%
